Density,NE,Crop,Type,Means,SD,Ymin,Ymax,Threshold,Insecticide
7.5,0.5,OSR,AS,0,,0,0,5,0.25
7.5,0.6,OSR,NS,4.73544687306639,0.492844107384154,4.24260276568223,5.22829098045054,5,0.25
7.5,0.6,OSR,ET,0,0,0,0,5,0.25
7.5,0.6,OSR,AS,0,,0,0,5,0.25
7.5,0.7,OSR,NS,4.48477087905427,0.456821399169835,4.02794947988444,4.94159227822411,5,0.25
7.5,0.7,OSR,ET,0,0,0,0,5,0.25
7.5,0.7,OSR,AS,0,,0,0,5,0.25
7.5,0.8,OSR,NS,4.20315925295351,0.424918081244999,3.77824117170851,4.62807733419851,5,0.25
7.5,0.8,OSR,ET,4.20315925295351,0.424918081244999,3.77824117170851,4.62807733419851,5,0.25
7.5,0.8,OSR,AS,0,,0,0,5,0.25
7.5,0.9,OSR,NS,3.89984274786544,0.426620070278315,3.47322267758713,4.32646281814376,5,0.25
7.5,0.9,OSR,ET,3.89984274786544,0.426620070278315,3.47322267758713,4.32646281814376,5,0.25
7.5,0.9,OSR,AS,0,,0,0,5,0.25
7.5,1,OSR,NS,3.62489512825249,0.384868496527452,3.24002663172504,4.00976362477994,5,0.25
7.5,1,OSR,ET,3.62489512825249,0.384868496527452,3.24002663172504,4.00976362477994,5,0.25
7.5,1,OSR,AS,0,,0,0,5,0.25
10,0.01,OSR,NS,8.56019005574841,0.918467562775866,7.64172249297254,9.47865761852427,5,0.25
10,0.01,OSR,ET,0,0,0,0,5,0.25
10,0.01,OSR,AS,0,,0,0,5,0.25
10,0.1,OSR,NS,8.23977071908833,0.89421695705607,7.34555376203226,9.1339876761444,5,0.25
10,0.1,OSR,ET,0,0,0,0,5,0.25
10,0.1,OSR,AS,0,,0,0,5,0.25
10,0.2,OSR,NS,7.8361868632783,0.849693680207782,6.98649318307051,8.68588054348608,5,0.25
10,0.2,OSR,ET,0,0,0,0,5,0.25
10,0.2,OSR,AS,0,,0,0,5,0.25
10,0.3,OSR,NS,7.48759169462013,0.765133919657458,6.72245777496267,8.25272561427758,5,0.25
10,0.3,OSR,ET,0,0,0,0,5,0.25
10,0.3,OSR,AS,0,,0,0,5,0.25
10,0.4,OSR,NS,7.12757192730854,0.76298927490963,6.36458265239891,7.89056120221817,5,0.25
10,0.4,OSR,ET,0,0,0,0,5,0.25
10,0.4,OSR,AS,0,,0,0,5,0.25
10,0.5,OSR,NS,6.73309147360943,0.725622402246332,6.0074690713631,7.45871387585576,5,0.25
10,0.5,OSR,ET,0,0,0,0,5,0.25
10,0.5,OSR,AS,0,,0,0,5,0.25
10,0.6,OSR,NS,6.34244724734054,0.648422681107378,5.69402456623316,6.99086992844791,5,0.25
10,0.6,OSR,ET,0,0,0,0,5,0.25
10,0.6,OSR,AS,0,,0,0,5,0.25
10,0.7,OSR,NS,5.95940190613164,0.636880264566628,5.32252164156501,6.59628217069826,5,0.25
10,0.7,OSR,ET,0,0,0,0,5,0.25
10,0.7,OSR,AS,0,,0,0,5,0.25
10,0.8,OSR,NS,5.57218712124481,0.587999071273414,4.9841880499714,6.16018619251823,5,0.25
10,0.8,OSR,ET,0,0,0,0,5,0.25
10,0.8,OSR,AS,0,,0,0,5,0.25
10,0.9,OSR,NS,5.21583785418087,0.535882253280463,4.6799556009004,5.75172010746133,5,0.25
10,0.9,OSR,ET,0,0,0,0,5,0.25
10,0.9,OSR,AS,0,,0,0,5,0.25
10,1,OSR,NS,4.83957071535928,0.505035809712659,4.33453490564663,5.34460652507194,5,0.25
10,1,OSR,ET,0,0,0,0,5,0.25
10,1,OSR,AS,0,,0,0,5,0.25
5,0.01,OSR,NS,4.29740523838733,0.452478161577554,3.84492707680977,4.74988339996488,5,0.5
5,0.01,OSR,ET,4.29740523838733,0.452478161577554,3.84492707680977,4.74988339996488,5,0.5
5,0.01,OSR,AS,0,,0,0,5,0.5
5,0.1,OSR,NS,4.14863561794252,0.443640065019243,3.70499555292328,4.59227568296177,5,0.5
5,0.1,OSR,ET,4.14863561794252,0.443640065019243,3.70499555292328,4.59227568296177,5,0.5
5,0.1,OSR,AS,0,,0,0,5,0.5
5,0.2,OSR,NS,3.95427863441493,0.408878506486423,3.54540012792851,4.36315714090135,5,0.5
5,0.2,OSR,ET,3.95427863441493,0.408878506486423,3.54540012792851,4.36315714090135,5,0.5
5,0.2,OSR,AS,0,,0,0,5,0.5
5,0.3,OSR,NS,3.74144933108293,0.38294166281431,3.35850766826862,4.12439099389724,5,0.5
5,0.3,OSR,ET,3.74144933108293,0.38294166281431,3.35850766826862,4.12439099389724,5,0.5
5,0.3,OSR,AS,0,,0,0,5,0.5
5,0.4,OSR,NS,3.53923050822969,0.365606400070274,3.17362410815941,3.90483690829996,5,0.5
5,0.4,OSR,ET,3.53923050822969,0.365606400070274,3.17362410815941,3.90483690829996,5,0.5
5,0.4,OSR,AS,0,,0,0,5,0.5
5,0.5,OSR,NS,3.36698612913423,0.355187723957629,3.0117984051766,3.72217385309186,5,0.5
5,0.5,OSR,ET,3.36698612913423,0.355187723957629,3.0117984051766,3.72217385309186,5,0.5
5,0.5,OSR,AS,0,,0,0,5,0.5
5,0.6,OSR,NS,3.1702274547823,0.323538391338165,2.84668906344414,3.49376584612047,5,0.5
5,0.6,OSR,ET,3.1702274547823,0.323538391338165,2.84668906344414,3.49376584612047,5,0.5
5,0.6,OSR,AS,0,,0,0,5,0.5
5,0.7,OSR,NS,2.98116431406237,0.312904167443999,2.66826014661838,3.29406848150637,5,0.5
5,0.7,OSR,ET,2.98116431406237,0.312904167443999,2.66826014661838,3.29406848150637,5,0.5
5,0.7,OSR,AS,0,,0,0,5,0.5
5,0.8,OSR,NS,2.8055098620502,0.291793565386573,2.51371629666362,3.09730342743677,5,0.5
5,0.8,OSR,ET,2.8055098620502,0.291793565386573,2.51371629666362,3.09730342743677,5,0.5
5,0.8,OSR,AS,0,,0,0,5,0.5
5,0.9,OSR,NS,2.6261740443115,0.26733038785612,2.35884365645538,2.89350443216762,5,0.5
5,0.9,OSR,ET,2.6261740443115,0.26733038785612,2.35884365645538,2.89350443216762,5,0.5
5,0.9,OSR,AS,0,,0,0,5,0.5
5,1,OSR,NS,2.4122882054313,0.257590576107098,2.1546976293242,2.6698787815384,5,0.5
5,1,OSR,ET,2.4122882054313,0.257590576107098,2.1546976293242,2.6698787815384,5,0.5
5,1,OSR,AS,0,,0,0,5,0.5
7.5,0.01,OSR,NS,6.46206053777527,0.683682973811539,5.77837756396373,7.14574351158681,5,0.5
7.5,0.01,OSR,ET,0,0,0,0,5,0.5
7.5,0.01,OSR,AS,0,,0,0,5,0.5
7.5,0.1,OSR,NS,6.22926605888134,0.654736798828213,5.57452926005313,6.88400285770955,5,0.5
7.5,0.1,OSR,ET,0,0,0,0,5,0.5
7.5,0.1,OSR,AS,0,,0,0,5,0.5
7.5,0.2,OSR,NS,5.90714480366473,0.607092448786705,5.30005235487802,6.51423725245143,5,0.5
7.5,0.2,OSR,ET,0,0,0,0,5,0.5
7.5,0.2,OSR,AS,0,,0,0,5,0.5
7.5,0.3,OSR,NS,5.61622481099561,0.591226684081961,5.02499812691365,6.20745149507757,5,0.5
7.5,0.3,OSR,ET,0,0,0,0,5,0.5
7.5,0.3,OSR,AS,0,,0,0,5,0.5
7.5,0.4,OSR,NS,5.31113218238381,0.547691295576738,4.76344088680708,5.85882347796055,5,0.5
7.5,0.4,OSR,ET,0,0,0,0,5,0.5
7.5,0.4,OSR,AS,0,,0,0,5,0.5
7.5,0.5,OSR,NS,5.09548064979451,0.532677204246435,4.56280344554807,5.62815785404094,5,0.5
7.5,0.5,OSR,ET,0,0,0,0,5,0.5
7.5,0.5,OSR,AS,0,,0,0,5,0.5
7.5,0.6,OSR,NS,4.77325127794748,0.496406366384539,4.27684491156294,5.26965764433202,5,0.5
7.5,0.6,OSR,ET,0,0,0,0,5,0.5
7.5,0.6,OSR,AS,0,,0,0,5,0.5
7.5,0.7,OSR,NS,4.4832848103451,0.480438314966845,4.00284649537825,4.96372312531194,5,0.5
7.5,0.7,OSR,ET,0,0,0,0,5,0.5
7.5,0.7,OSR,AS,0,,0,0,5,0.5
7.5,0.8,OSR,NS,4.19278514506157,0.440354217514682,3.75243092754689,4.63313936257625,5,0.5
7.5,0.8,OSR,ET,4.19278514506157,0.440354217514682,3.75243092754689,4.63313936257625,5,0.5
7.5,0.8,OSR,AS,0,,0,0,5,0.5
7.5,0.9,OSR,NS,3.91864730696517,0.419308173314241,3.49933913365093,4.33795548027941,5,0.5
7.5,0.9,OSR,ET,3.91864730696517,0.419308173314241,3.49933913365093,4.33795548027941,5,0.5
7.5,0.9,OSR,AS,0,,0,0,5,0.5
7.5,1,OSR,NS,3.61025185072736,0.395955074615405,3.21429677611196,4.00620692534277,5,0.5
7.5,1,OSR,ET,3.61025185072736,0.395955074615405,3.21429677611196,4.00620692534277,5,0.5
7.5,1,OSR,AS,0,,0,0,5,0.5
10,0.01,OSR,NS,8.60320775704065,0.904228054405311,7.69897970263534,9.50743581144596,5,0.5
10,0.01,OSR,ET,0,0,0,0,5,0.5
10,0.01,OSR,AS,0,,0,0,5,0.5
10,0.1,OSR,NS,8.27226334020178,0.871313683980385,7.40094965622139,9.14357702418216,5,0.5
10,0.1,OSR,ET,0,0,0,0,5,0.5
10,0.1,OSR,AS,0,,0,0,5,0.5
10,0.2,OSR,NS,7.82848810919542,0.841847688893113,6.98664042030231,8.67033579808853,5,0.5
10,0.2,OSR,ET,0,0,0,0,5,0.5
10,0.2,OSR,AS,0,,0,0,5,0.5
10,0.3,OSR,NS,7.47554203263405,0.777236785552454,6.6983052470816,8.25277881818651,5,0.5
10,0.3,OSR,ET,0,0,0,0,5,0.5
10,0.3,OSR,AS,0,,0,0,5,0.5
10,0.4,OSR,NS,7.13622663837097,0.765057984261767,6.3711686541092,7.90128462263274,5,0.5
10,0.4,OSR,ET,0,0,0,0,5,0.5
10,0.4,OSR,AS,0,,0,0,5,0.5
10,0.5,OSR,NS,6.74237241138119,0.711731847187822,6.03064056419337,7.45410425856902,5,0.5
10,0.5,OSR,ET,0,0,0,0,5,0.5
10,0.5,OSR,AS,0,,0,0,5,0.5
10,0.6,OSR,NS,6.35715103279914,0.673396683041415,5.68375434975772,7.03054771584055,5,0.5
10,0.6,OSR,ET,0,0,0,0,5,0.5
10,0.6,OSR,AS,0,,0,0,5,0.5
10,0.7,OSR,NS,5.95534044348917,0.625917990491118,5.32942245299805,6.58125843398029,5,0.5
10,0.7,OSR,ET,0,0,0,0,5,0.5
10,0.7,OSR,AS,0,,0,0,5,0.5
10,0.8,OSR,NS,5.59064432367074,0.586907447816194,5.00373687585454,6.17755177148693,5,0.5
10,0.8,OSR,ET,0,0,0,0,5,0.5
10,0.8,OSR,AS,0,,0,0,5,0.5
10,0.9,OSR,NS,5.24907077928781,0.531936122316157,4.71713465697165,5.78100690160396,5,0.5
10,0.9,OSR,ET,0,0,0,0,5,0.5
10,0.9,OSR,AS,0,,0,0,5,0.5
10,1,OSR,NS,4.81229814565165,0.508823044899702,4.30347510075195,5.32112119055135,5,0.5
10,1,OSR,ET,0,0,0,0,5,0.5
10,1,OSR,AS,0,,0,0,5,0.5
5,0.01,OSR,NS,4.29087600431508,0.447175067211216,3.84370093710387,4.7380510715263,5,1
5,0.01,OSR,ET,4.29087600431508,0.447175067211216,3.84370093710387,4.7380510715263,5,1
5,0.01,OSR,AS,0,,0,0,5,1
5,0.1,OSR,NS,4.11030249844922,0.418716610293276,3.69158588815595,4.5290191087425,5,1
5,0.1,OSR,ET,4.11030249844922,0.418716610293276,3.69158588815595,4.5290191087425,5,1
5,0.1,OSR,AS,0,,0,0,5,1
5,0.2,OSR,NS,3.92768866017073,0.42492360967583,3.5027650504949,4.35261226984656,5,1
5,0.2,OSR,ET,3.92768866017073,0.42492360967583,3.5027650504949,4.35261226984656,5,1
5,0.2,OSR,AS,0,,0,0,5,1
5,0.3,OSR,NS,3.75816284059265,0.391279521824896,3.36688331876775,4.14944236241755,5,1
5,0.3,OSR,ET,3.75816284059265,0.391279521824896,3.36688331876775,4.14944236241755,5,1
5,0.3,OSR,AS,0,,0,0,5,1
5,0.4,OSR,NS,3.54442036517786,0.362326397387406,3.18209396779045,3.90674676256526,5,1
5,0.4,OSR,ET,3.54442036517786,0.362326397387406,3.18209396779045,3.90674676256526,5,1
5,0.4,OSR,AS,0,,0,0,5,1
5,0.5,OSR,NS,3.35737890529223,0.347321533377092,3.01005737191514,3.70470043866932,5,1
5,0.5,OSR,ET,3.35737890529223,0.347321533377092,3.01005737191514,3.70470043866932,5,1
5,0.5,OSR,AS,0,,0,0,5,1
5,0.6,OSR,NS,3.16300090774592,0.348655752606202,2.81434515513972,3.51165666035212,5,1
5,0.6,OSR,ET,3.16300090774592,0.348655752606202,2.81434515513972,3.51165666035212,5,1
5,0.6,OSR,AS,0,,0,0,5,1
5,0.7,OSR,NS,3.00427094985152,0.315400988489489,2.68886996136203,3.319671938341,5,1
5,0.7,OSR,ET,3.00427094985152,0.315400988489489,2.68886996136203,3.319671938341,5,1
5,0.7,OSR,AS,0,,0,0,5,1
5,0.8,OSR,NS,2.79289517353479,0.29662781287138,2.49626736066341,3.08952298640617,5,1
5,0.8,OSR,ET,2.79289517353479,0.29662781287138,2.49626736066341,3.08952298640617,5,1
5,0.8,OSR,AS,0,,0,0,5,1
5,0.9,OSR,NS,2.6124189033761,0.278104431522784,2.33431447185331,2.89052333489888,5,1
5,0.9,OSR,ET,2.6124189033761,0.278104431522784,2.33431447185331,2.89052333489888,5,1
5,0.9,OSR,AS,0,,0,0,5,1
5,1,OSR,NS,2.42324935751015,0.254882876323651,2.1683664811865,2.6781322338338,5,1
5,1,OSR,ET,2.42324935751015,0.254882876323651,2.1683664811865,2.6781322338338,5,1
5,1,OSR,AS,0,,0,0,5,1
7.5,0.01,OSR,NS,6.42954202762678,0.685168906959208,5.74437312066757,7.11471093458598,5,1
7.5,0.01,OSR,ET,0,0,0,0,5,1
7.5,0.01,OSR,AS,0,,0,0,5,1
7.5,0.1,OSR,NS,6.20204578109492,0.66421066136738,5.53783511972754,6.8662564424623,5,1
7.5,0.1,OSR,ET,0,0,0,0,5,1
7.5,0.1,OSR,AS,0,,0,0,5,1
7.5,0.2,OSR,NS,5.92286685292556,0.625842194349033,5.29702465857653,6.5487090472746,5,1
7.5,0.2,OSR,ET,0,0,0,0,5,1
7.5,0.2,OSR,AS,0,,0,0,5,1
7.5,0.3,OSR,NS,5.61319302443097,0.603122609369116,5.01007041506185,6.21631563380008,5,1
7.5,0.3,OSR,ET,0,0,0,0,5,1
7.5,0.3,OSR,AS,0,,0,0,5,1
7.5,0.4,OSR,NS,5.35581510669857,0.564708574608252,4.79110653209032,5.92052368130682,5,1
7.5,0.4,OSR,ET,0,0,0,0,5,1
7.5,0.4,OSR,AS,0,,0,0,5,1
7.5,0.5,OSR,NS,5.07445063737111,0.530269261955198,4.54418137541592,5.60471989932631,5,1
7.5,0.5,OSR,ET,0,0,0,0,5,1
7.5,0.5,OSR,AS,0,,0,0,5,1
7.5,0.6,OSR,NS,4.74788339773542,0.499796613685928,4.2480867840495,5.24768001142135,5,1
7.5,0.6,OSR,ET,0,0,0,0,5,1
7.5,0.6,OSR,AS,0,,0,0,5,1
7.5,0.7,OSR,NS,4.47733995158689,0.468363907318119,4.00897604426877,4.94570385890501,5,1
7.5,0.7,OSR,ET,0,0,0,0,5,1
7.5,0.7,OSR,AS,0,,0,0,5,1
7.5,0.8,OSR,NS,4.18162157301381,0.456585033708792,3.72503653930502,4.6382066067226,5,1
7.5,0.8,OSR,ET,4.18162157301381,0.456585033708792,3.72503653930502,4.6382066067226,5,1
7.5,0.8,OSR,AS,0,,0,0,5,1
7.5,0.9,OSR,NS,3.91276537401884,0.405515142360024,3.50725023165882,4.31828051637887,5,1
7.5,0.9,OSR,ET,3.91276537401884,0.405515142360024,3.50725023165882,4.31828051637887,5,1
7.5,0.9,OSR,AS,0,,0,0,5,1
7.5,1,OSR,NS,3.64493715591579,0.368690774341296,3.2762463815745,4.01362793025709,5,1
7.5,1,OSR,ET,3.64493715591579,0.368690774341296,3.2762463815745,4.01362793025709,5,1
7.5,1,OSR,AS,0,,0,0,5,1
10,0.01,OSR,NS,8.56785109731101,0.904285459604679,7.66356563770633,9.47213655691569,5,1
10,0.01,OSR,ET,0,0,0,0,5,1
10,0.01,OSR,AS,0,,0,0,5,1
10,0.1,OSR,NS,8.238766607126,0.844859814782354,7.39390679234364,9.08362642190835,5,1
10,0.1,OSR,ET,0,0,0,0,5,1
10,0.1,OSR,AS,0,,0,0,5,1
10,0.2,OSR,NS,7.85036773216672,0.830458941966289,7.01990879020043,8.68082667413301,5,1
10,0.2,OSR,ET,0,0,0,0,5,1
10,0.2,OSR,AS,0,,0,0,5,1
10,0.3,OSR,NS,7.54262574093407,0.783716177635014,6.75890956329905,8.32634191856908,5,1
10,0.3,OSR,ET,0,0,0,0,5,1
10,0.3,OSR,AS,0,,0,0,5,1
10,0.4,OSR,NS,7.08376805287348,0.732468223937363,6.35129982893612,7.81623627681084,5,1
10,0.4,OSR,ET,0,0,0,0,5,1
10,0.4,OSR,AS,0,,0,0,5,1
10,0.5,OSR,NS,6.70675014212173,0.716059716816306,5.99069042530543,7.42280985893804,5,1
10,0.5,OSR,ET,0,0,0,0,5,1
10,0.5,OSR,AS,0,,0,0,5,1
10,0.6,OSR,NS,6.38701717424743,0.665105043418408,5.72191213082902,7.05212221766584,5,1
10,0.6,OSR,ET,0,0,0,0,5,1
10,0.6,OSR,AS,0,,0,0,5,1
10,0.7,OSR,NS,5.9677246493504,0.616763742239743,5.35096090711066,6.58448839159014,5,1
10,0.7,OSR,ET,0,0,0,0,5,1
10,0.7,OSR,AS,0,,0,0,5,1
10,0.8,OSR,NS,5.60579825957717,0.590874173956058,5.01492408562111,6.19667243353323,5,1
10,0.8,OSR,ET,0,0,0,0,5,1
10,0.8,OSR,AS,0,,0,0,5,1
10,0.9,OSR,NS,5.24736111197472,0.543776208915289,4.70358490305944,5.79113732089001,5,1
10,0.9,OSR,ET,0,0,0,0,5,1
10,0.9,OSR,AS,0,,0,0,5,1
10,1,OSR,NS,4.84470390052719,0.499123295305031,4.34558060522216,5.34382719583222,5,1
10,1,OSR,ET,0,0,0,0,5,1
10,1,OSR,AS,0,,0,0,5,1
5,0.01,OSR,NS,4.29057146750738,0.444722706777831,3.84584876072955,4.73529417428521,5,1.5
5,0.01,OSR,ET,4.29057146750738,0.444722706777831,3.84584876072955,4.73529417428521,5,1.5
5,0.01,OSR,AS,0,,0,0,5,1.5
5,0.1,OSR,NS,4.14618911642576,0.424744719663387,3.72144439676238,4.57093383608915,5,1.5
5,0.1,OSR,ET,4.14618911642576,0.424744719663387,3.72144439676238,4.57093383608915,5,1.5
5,0.1,OSR,AS,0,,0,0,5,1.5
5,0.2,OSR,NS,3.92459595332895,0.407028842169138,3.51756711115981,4.33162479549809,5,1.5
5,0.2,OSR,ET,3.92459595332895,0.407028842169138,3.51756711115981,4.33162479549809,5,1.5
5,0.2,OSR,AS,0,,0,0,5,1.5
5,0.3,OSR,NS,3.75445787382138,0.389732233221146,3.36472564060023,4.14419010704252,5,1.5
5,0.3,OSR,ET,3.75445787382138,0.389732233221146,3.36472564060023,4.14419010704252,5,1.5
5,0.3,OSR,AS,0,,0,0,5,1.5
5,0.4,OSR,NS,3.55270339840242,0.374631880052182,3.17807151835024,3.9273352784546,5,1.5
5,0.4,OSR,ET,3.55270339840242,0.374631880052182,3.17807151835024,3.9273352784546,5,1.5
5,0.4,OSR,AS,0,,0,0,5,1.5
5,0.5,OSR,NS,3.35959984986762,0.356586027095443,3.00301382277218,3.71618587696306,5,1.5
5,0.5,OSR,ET,3.35959984986762,0.356586027095443,3.00301382277218,3.71618587696306,5,1.5
5,0.5,OSR,AS,0,,0,0,5,1.5
5,0.6,OSR,NS,3.18233812133928,0.327001915828095,2.85533620551118,3.50934003716737,5,1.5
5,0.6,OSR,ET,3.18233812133928,0.327001915828095,2.85533620551118,3.50934003716737,5,1.5
5,0.6,OSR,AS,0,,0,0,5,1.5
5,0.7,OSR,NS,2.99373962946553,0.316039138769874,2.67770049069566,3.3097787682354,5,1.5
5,0.7,OSR,ET,2.99373962946553,0.316039138769874,2.67770049069566,3.3097787682354,5,1.5
5,0.7,OSR,AS,0,,0,0,5,1.5
5,0.8,OSR,NS,2.79419894783222,0.291493617094929,2.50270533073729,3.08569256492715,5,1.5
5,0.8,OSR,ET,2.79419894783222,0.291493617094929,2.50270533073729,3.08569256492715,5,1.5
5,0.8,OSR,AS,0,,0,0,5,1.5
5,0.9,OSR,NS,2.5899958280651,0.286850518410804,2.3031453096543,2.8768463464759,5,1.5
5,0.9,OSR,ET,2.5899958280651,0.286850518410804,2.3031453096543,2.8768463464759,5,1.5
5,0.9,OSR,AS,0,,0,0,5,1.5
5,1,OSR,NS,2.40517061540812,0.251889620941244,2.15328099446688,2.65706023634936,5,1.5
5,1,OSR,ET,2.40517061540812,0.251889620941244,2.15328099446688,2.65706023634936,5,1.5
5,1,OSR,AS,0,,0,0,5,1.5
7.5,0.01,OSR,NS,6.42006610780495,0.693625786194543,5.72644032161041,7.11369189399949,5,1.5
7.5,0.01,OSR,ET,0,0,0,0,5,1.5
7.5,0.01,OSR,AS,0,,0,0,5,1.5
7.5,0.1,OSR,NS,6.13802717618931,0.653431917173579,5.48459525901573,6.79145909336289,5,1.5
7.5,0.1,OSR,ET,0,0,0,0,5,1.5
7.5,0.1,OSR,AS,0,,0,0,5,1.5
7.5,0.2,OSR,NS,5.93423673778998,0.606636113241038,5.32760062454895,6.54087285103102,5,1.5
7.5,0.2,OSR,ET,0,0,0,0,5,1.5
7.5,0.2,OSR,AS,0,,0,0,5,1.5
7.5,0.3,OSR,NS,5.61658867780261,0.611062803638626,5.00552587416398,6.22765148144123,5,1.5
7.5,0.3,OSR,ET,0,0,0,0,5,1.5
7.5,0.3,OSR,AS,0,,0,0,5,1.5
7.5,0.4,OSR,NS,5.33684954524266,0.568815890540918,4.76803365470174,5.90566543578358,5,1.5
7.5,0.4,OSR,ET,0,0,0,0,5,1.5
7.5,0.4,OSR,AS,0,,0,0,5,1.5
7.5,0.5,OSR,NS,5.03851332924559,0.550886599406863,4.48762672983872,5.58939992865245,5,1.5
7.5,0.5,OSR,ET,0,0,0,0,5,1.5
7.5,0.5,OSR,AS,0,,0,0,5,1.5
7.5,0.6,OSR,NS,4.76725258953782,0.50640931129685,4.26084327824097,5.27366190083467,5,1.5
7.5,0.6,OSR,ET,0,0,0,0,5,1.5
7.5,0.6,OSR,AS,0,,0,0,5,1.5
7.5,0.7,OSR,NS,4.49751920499873,0.470986590064785,4.02653261493395,4.96850579506352,5,1.5
7.5,0.7,OSR,ET,0,0,0,0,5,1.5
7.5,0.7,OSR,AS,0,,0,0,5,1.5
7.5,0.8,OSR,NS,4.17923836474498,0.445926028379966,3.73331233636501,4.62516439312494,5,1.5
7.5,0.8,OSR,ET,4.17923836474498,0.445926028379966,3.73331233636501,4.62516439312494,5,1.5
7.5,0.8,OSR,AS,0,,0,0,5,1.5
7.5,0.9,OSR,NS,3.91760159438167,0.405697861881603,3.51190373250006,4.32329945626327,5,1.5
7.5,0.9,OSR,ET,3.91760159438167,0.405697861881603,3.51190373250006,4.32329945626327,5,1.5
7.5,0.9,OSR,AS,0,,0,0,5,1.5
7.5,1,OSR,NS,3.65204080480623,0.367734304605765,3.28430650020047,4.019775109412,5,1.5
7.5,1,OSR,ET,3.65204080480623,0.367734304605765,3.28430650020047,4.019775109412,5,1.5
