Density,NE,Crop,Type,Means,SD,Ymin,Ymax,Threshold,Insecticide
5,0.7,OSR,ET,-6.40936287678404,4.69307474980153,-11.1024376265856,-1.71628812698252,5,0.25
5,0.7,OSR,AS,0,0,0,0,5,0.25
5,0.8,OSR,NS,-5.35374196101165,5.63312474101105,-10.9868667020227,0,5,0.25
5,0.8,OSR,ET,-4.35757361134804,4.69016110411652,-9.04773471546456,0,5,0.25
5,0.8,OSR,AS,0,0,0,0,5,0.25
5,0.9,OSR,NS,-2.59377764772746,5.4615138271486,-8.05529147487606,0,5,0.25
5,0.9,OSR,ET,-2.14983653383375,4.70462250060981,-6.85445903444355,0,5,0.25
5,0.9,OSR,AS,0,0,0,0,5,0.25
5,1,OSR,NS,0,0,0,0,5,0.25
5,1,OSR,ET,0,0,0,0,5,0.25
5,1,OSR,AS,0,0,0,0,5,0.25
7.5,0.01,OSR,NS,-40.1894657000346,11.2016255626922,-51.3910912627268,-28.9878401373424,5,0.25
7.5,0.01,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.01,OSR,AS,0,0,0,0,5,0.25
7.5,0.1,OSR,NS,-36.9147814113841,10.6965449582253,-47.6113263696094,-26.2182364531588,5,0.25
7.5,0.1,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.1,OSR,AS,0,0,0,0,5,0.25
7.5,0.2,OSR,NS,-32.2748813996219,10.4792016010253,-42.7540830006472,-21.7956797985965,5,0.25
7.5,0.2,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.2,OSR,AS,0,0,0,0,5,0.25
7.5,0.3,OSR,NS,-28.5730046797217,9.68850833416035,-38.2615130138821,-18.8844963455614,5,0.25
7.5,0.3,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.3,OSR,AS,0,0,0,0,5,0.25
7.5,0.4,OSR,NS,-24.4006252405708,9.82416874982354,-34.2247939903944,-14.5764564907473,5,0.25
7.5,0.4,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.4,OSR,AS,0,0,0,0,5,0.25
7.5,0.5,OSR,NS,-19.8437407910883,9.63067428083332,-29.4744150719216,-10.213066510255,5,0.25
7.5,0.5,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.5,OSR,AS,0,0,0,0,5,0.25
7.5,0.6,OSR,NS,-15.6856395062892,9.16788481330866,-24.8535243195978,-6.51775469298053,5,0.25
7.5,0.6,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.6,OSR,AS,0,0,0,0,5,0.25
7.5,0.7,OSR,NS,-12.2072366734209,8.443221830786,-20.6504585042069,-3.7640148426349,5,0.25
7.5,0.7,OSR,ET,46.5557724033786,3.75038739179797,0,0,5,0.25
7.5,0.7,OSR,AS,0,0,0,0,5,0.25
7.5,0.8,OSR,NS,-8.23845371358086,8.38083051787595,-16.6192842314568,0,5,0.25
7.5,0.8,OSR,ET,-4.29647793008124,5.03858453000557,-9.33506246008681,0,5,0.25
7.5,0.8,OSR,AS,0,0,0,0,5,0.25
7.5,0.9,OSR,NS,-4.00607936551628,8.31510002031807,-12.3211793858344,0,5,0.25
7.5,0.9,OSR,ET,-2.20495001142919,5.45086220498185,-7.65581221641104,0,5,0.25
7.5,0.9,OSR,AS,0,0,0,0,5,0.25
7.5,1,OSR,NS,0,0,0,0,5,0.25
7.5,1,OSR,ET,0,0,0,0,5,0.25
7.5,1,OSR,AS,0,0,0,0,5,0.25
10,0.01,OSR,NS,-52.9295070234977,15.0499824766402,-67.9794895001379,-37.8795245468575,5,0.25
10,0.01,OSR,ET,0,0,0,0,5,0.25
10,0.01,OSR,AS,0,0,0,0,5,0.25
10,0.1,OSR,NS,-48.2776626484118,14.7509654122146,-63.0286280606265,-33.5266972361972,5,0.25
10,0.1,OSR,ET,0,0,0,0,5,0.25
10,0.1,OSR,AS,0,0,0,0,5,0.25
10,0.2,OSR,NS,-42.5562424132877,14.1800637288809,-56.7363061421686,-28.3761786844068,5,0.25
10,0.2,OSR,ET,0,0,0,0,5,0.25
10,0.2,OSR,AS,0,0,0,0,5,0.25
10,0.3,OSR,NS,-37.6186774631679,12.9097466396399,-50.5284241028078,-24.708930823528,5,0.25
10,0.3,OSR,ET,0,0,0,0,5,0.25
10,0.3,OSR,AS,0,0,0,0,5,0.25
10,0.4,OSR,NS,-32.5155384869668,12.8883804948518,-45.4039189818186,-19.6271579921149,5,0.25
10,0.4,OSR,ET,0,0,0,0,5,0.25
10,0.4,OSR,AS,0,0,0,0,5,0.25
10,0.5,OSR,NS,-26.9322987994302,12.7643495564304,-39.6966483558606,-14.1679492429998,5,0.25
10,0.5,OSR,ET,0,0,0,0,5,0.25
10,0.5,OSR,AS,0,0,0,0,5,0.25
10,0.6,OSR,NS,-21.3732097507714,11.5711015398411,-32.9443112906124,-9.80210821093029,5,0.25
10,0.6,OSR,ET,0,0,0,0,5,0.25
10,0.6,OSR,AS,0,0,0,0,5,0.25
10,0.7,OSR,NS,-15.8721613172245,11.4732993935061,-27.3454607107306,-4.3988619237184,5,0.25
10,0.7,OSR,ET,0,0,0,0,5,0.25
10,0.7,OSR,AS,0,0,0,0,5,0.25
10,0.8,OSR,NS,-10.4169408974203,10.8829576369941,-21.2998985344144,0,5,0.25
10,0.8,OSR,ET,0,0,0,0,5,0.25
10,0.8,OSR,AS,0,0,0,0,5,0.25
10,0.9,OSR,NS,-5.30499367123441,10.618395350224,-15.9233890214584,0,5,0.25
10,0.9,OSR,ET,0,0,0,0,5,0.25
10,0.9,OSR,AS,0,0,0,0,5,0.25
10,1,OSR,NS,0,0,0,0,5,0.25
10,1,OSR,ET,0,0,0,0,5,0.25
10,1,OSR,AS,0,0,0,0,5,0.25
5,0.01,OSR,NS,-26.7490667385624,7.47905151836963,-34.228118256932,-19.2700152201928,5,0.5
5,0.01,OSR,ET,-26.1644242867821,7.16077610231733,-33.3252003890994,-19.0036481844647,5,0.5
5,0.01,OSR,AS,0,0,0,0,5,0.5
5,0.1,OSR,NS,-24.6880603373528,7.14296269862637,-31.8310230359791,-17.5450976387264,5,0.5
5,0.1,OSR,ET,-24.2697585184688,6.83458771374442,-31.1043462322132,-17.4351708047244,5,0.5
5,0.1,OSR,AS,0,0,0,0,5,0.5
5,0.2,OSR,NS,-21.8561484272616,6.76957945582483,-28.6257278830864,-15.0865689714368,5,0.5
5,0.2,OSR,ET,-21.7244523053912,6.65873466993844,-28.3831869753297,-15.0657176354528,5,0.5
5,0.2,OSR,AS,0,0,0,0,5,0.5
5,0.3,OSR,NS,-18.7980049675322,6.48479433089702,-25.2827992984292,-12.3132106366352,5,0.5
5,0.3,OSR,ET,-18.752743807949,6.4338803621482,-25.1866241700972,-12.3188634458008,5,0.5
5,0.3,OSR,AS,0,0,0,0,5,0.5
5,0.4,OSR,NS,-15.956367076727,6.36791663744018,-22.3242837141672,-9.5884504392868,5,0.5
5,0.4,OSR,ET,-15.9563514844916,6.367889539543,-22.3242410240346,-9.58846194494864,5,0.5
5,0.4,OSR,AS,0,0,0,0,5,0.5
5,0.5,OSR,NS,-13.5361154298107,6.39948341846624,-19.935598848277,-7.13663201134451,5,0.5
5,0.5,OSR,ET,-13.5361154298107,6.39948341846624,-19.935598848277,-7.13663201134451,5,0.5
5,0.5,OSR,AS,0,0,0,0,5,0.5
5,0.6,OSR,NS,-10.6860380425276,5.99736628468889,-16.6834043272165,-4.68867175783872,5,0.5
5,0.6,OSR,ET,-10.6860380425276,5.99736628468889,-16.6834043272165,-4.68867175783872,5,0.5
5,0.6,OSR,AS,0,0,0,0,5,0.5
5,0.7,OSR,NS,-8.05151681145131,5.78474666552321,-13.8362634769745,-2.2667701459281,5,0.5
5,0.7,OSR,ET,-8.05151681145131,5.78474666552321,-13.8362634769745,-2.2667701459281,5,0.5
5,0.7,OSR,AS,0,0,0,0,5,0.5
5,0.8,OSR,NS,-5.52905555020297,5.53418381286785,-11.0632393630708,0,5,0.5
5,0.8,OSR,ET,-5.52905555020297,5.53418381286785,-11.0632393630708,0,5,0.5
5,0.8,OSR,AS,0,0,0,0,5,0.5
5,0.9,OSR,NS,-3.04933597542814,5.30143770957332,-8.35077368500147,0,5,0.5
5,0.9,OSR,ET,-3.04933597542814,5.30143770957332,-8.35077368500147,0,5,0.5
5,0.9,OSR,AS,0,0,0,0,5,0.5
5,1,OSR,NS,0,0,0,0,5,0.5
5,1,OSR,ET,0,0,0,0,5,0.5
5,1,OSR,AS,0,0,0,0,5,0.5
7.5,0.01,OSR,NS,-40.4783609204476,11.2922701144164,-51.770631034864,-29.1860908060313,5,0.5
7.5,0.01,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.01,OSR,AS,0,0,0,0,5,0.5
7.5,0.1,OSR,NS,-37.1142520377154,11.1030423355156,-48.217294373231,-26.0112097021999,5,0.5
7.5,0.1,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.1,OSR,AS,0,0,0,0,5,0.5
7.5,0.2,OSR,NS,-32.5408150024756,10.2959710172963,-42.8367860197719,-22.2448439851794,5,0.5
7.5,0.2,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.2,OSR,AS,0,0,0,0,5,0.5
7.5,0.3,OSR,NS,-28.438556187931,10.0276902758001,-38.4662464637311,-18.4108659121309,5,0.5
7.5,0.3,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.3,OSR,AS,0,0,0,0,5,0.5
7.5,0.4,OSR,NS,-24.0410373100161,9.23287051656922,-33.2739078265853,-14.8081667934469,5,0.5
7.5,0.4,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.4,OSR,AS,0,0,0,0,5,0.5
7.5,0.5,OSR,NS,-21.1295331117687,9.589869042189,-30.7194021539577,-11.5396640695797,5,0.5
7.5,0.5,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.5,OSR,AS,0,0,0,0,5,0.5
7.5,0.6,OSR,NS,-16.5569267829952,9.02320432051178,-25.580131103507,-7.53372246248342,5,0.5
7.5,0.6,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.6,OSR,AS,0,0,0,0,5,0.5
7.5,0.7,OSR,NS,-12.3792288579878,9.03456081942786,-21.4137896774157,-3.34466803855995,5,0.5
7.5,0.7,OSR,ET,51.1938077684304,5.56785398068368,0,0,5,0.5
7.5,0.7,OSR,AS,0,0,0,0,5,0.5
7.5,0.8,OSR,NS,-8.29257248253821,8.31672764176184,-16.6093001243001,0,5,0.5
7.5,0.8,OSR,ET,-7.86123200176379,8.03973331878978,-15.9009653205536,0,5,0.5
7.5,0.8,OSR,AS,0,0,0,0,5,0.5
7.5,0.9,OSR,NS,-4.32967600974872,8.19087953591729,-12.520555545666,0,5,0.5
7.5,0.9,OSR,ET,-4.21250862791527,8.08745957082518,-12.2999681987405,0,5,0.5
7.5,0.9,OSR,AS,0,0,0,0,5,0.5
7.5,1,OSR,NS,0,0,0,0,5,0.5
7.5,1,OSR,ET,0,0,0,0,5,0.5
7.5,1,OSR,AS,0,0,0,0,5,0.5
10,0.01,OSR,NS,-53.7802917007739,14.919818560018,-68.7001102607919,-38.8604731407559,5,0.5
10,0.01,OSR,ET,0,0,0,0,5,0.5
10,0.01,OSR,AS,0,0,0,0,5,0.5
10,0.1,OSR,NS,-49.0386691218414,14.4245532007475,-63.4632223225889,-34.6141159210939,5,0.5
10,0.1,OSR,ET,0,0,0,0,5,0.5
10,0.1,OSR,AS,0,0,0,0,5,0.5
10,0.2,OSR,NS,-42.8788912080529,13.9229289741374,-56.8018201821903,-28.9559622339156,5,0.5
10,0.2,OSR,ET,0,0,0,0,5,0.5
10,0.2,OSR,AS,0,0,0,0,5,0.5
10,0.3,OSR,NS,-38.0072484039366,13.3365260303565,-51.3437744342931,-24.6707223735802,5,0.5
10,0.3,OSR,ET,0,0,0,0,5,0.5
10,0.3,OSR,AS,0,0,0,0,5,0.5
10,0.4,OSR,NS,-32.8938938052857,12.9645859649796,-45.8584797702653,-19.9293078403062,5,0.5
10,0.4,OSR,ET,0,0,0,0,5,0.5
10,0.4,OSR,AS,0,0,0,0,5,0.5
10,0.5,OSR,NS,-27.413500181389,12.3549051123418,-39.7684052937308,-15.0585950690473,5,0.5
10,0.5,OSR,ET,0,0,0,0,5,0.5
10,0.5,OSR,AS,0,0,0,0,5,0.5
10,0.6,OSR,NS,-21.8381128562571,11.9472864391177,-33.7853992953748,-9.8908264171394,5,0.5
10,0.6,OSR,ET,0,0,0,0,5,0.5
10,0.6,OSR,AS,0,0,0,0,5,0.5
10,0.7,OSR,NS,-16.3540102520629,11.3866237265397,-27.7406339786026,-4.96738652552318,5,0.5
10,0.7,OSR,ET,0,0,0,0,5,0.5
10,0.7,OSR,AS,0,0,0,0,5,0.5
10,0.8,OSR,NS,-11.0592986475782,11.1517241811188,-22.211022828697,0,5,0.5
10,0.8,OSR,ET,0,0,0,0,5,0.5
10,0.8,OSR,AS,0,0,0,0,5,0.5
10,0.9,OSR,NS,-6.26411591217276,10.543263313386,-16.8073792255588,0,5,0.5
10,0.9,OSR,ET,0,0,0,0,5,0.5
10,0.9,OSR,AS,0,0,0,0,5,0.5
10,1,OSR,NS,0,0,0,0,5,0.5
10,1,OSR,ET,0,0,0,0,5,0.5
10,1,OSR,AS,0,0,0,0,5,0.5
5,0.01,OSR,NS,-26.517561692642,7.31828840532204,-33.835850097964,-19.19927328732,5,1
5,0.01,OSR,ET,-26.517561692642,7.31828840532204,-33.835850097964,-19.19927328732,5,1
5,0.01,OSR,AS,0,0,0,0,5,1
5,0.1,OSR,NS,-23.9168417953906,6.86297368437704,-30.7798154797677,-17.0538681110136,5,1
5,0.1,OSR,ET,-23.9168417953906,6.86297368437704,-30.7798154797677,-17.0538681110136,5,1
5,0.1,OSR,AS,0,0,0,0,5,1
5,0.2,OSR,NS,-21.4280391155425,7.18445743125459,-28.6124965467971,-14.2435816842879,5,1
5,0.2,OSR,ET,-21.4280391155425,7.18445743125459,-28.6124965467971,-14.2435816842879,5,1
5,0.2,OSR,AS,0,0,0,0,5,1
5,0.3,OSR,NS,-18.8988034915741,6.71848933982024,-25.6172928313943,-12.1803141517538,5,1
5,0.3,OSR,ET,-18.8988034915741,6.71848933982024,-25.6172928313943,-12.1803141517538,5,1
5,0.3,OSR,AS,0,0,0,0,5,1
5,0.4,OSR,NS,-15.9098437821983,6.12832826638081,-22.0381720485791,-9.78151551581744,5,1
5,0.4,OSR,ET,-15.9098437821983,6.12832826638081,-22.0381720485791,-9.78151551581744,5,1
5,0.4,OSR,AS,0,0,0,0,5,1
5,0.5,OSR,NS,-13.2865206675563,6.01961115781011,-19.3061318253664,-7.26690950974618,5,1
5,0.5,OSR,ET,-13.2865206675563,6.01961115781011,-19.3061318253664,-7.26690950974618,5,1
5,0.5,OSR,AS,0,0,0,0,5,1
5,0.6,OSR,NS,-10.5324192310999,6.24287340777442,-16.7752926388743,-4.28954582332544,5,1
5,0.6,OSR,ET,-10.5324192310999,6.24287340777442,-16.7752926388743,-4.28954582332544,5,1
5,0.6,OSR,AS,0,0,0,0,5,1
5,0.7,OSR,NS,-8.28189633973821,5.80975457678361,-14.0916509165218,-2.4721417629546,5,1
5,0.7,OSR,ET,-8.28189633973821,5.80975457678361,-14.0916509165218,-2.4721417629546,5,1
5,0.7,OSR,AS,0,0,0,0,5,1
5,0.8,OSR,NS,-5.19928982048377,5.52545671951156,-10.7247465399953,0,5,1
5,0.8,OSR,ET,-5.19928982048377,5.52545671951156,-10.7247465399953,0,5,1
5,0.8,OSR,AS,0,0,0,0,5,1
5,0.9,OSR,NS,-2.69204171479514,5.47445006587213,-8.16649178066727,0,5,1
5,0.9,OSR,ET,-2.69204171479514,5.47445006587213,-8.16649178066727,0,5,1
5,0.9,OSR,AS,0,0,0,0,5,1
5,1,OSR,NS,0,0,0,0,5,1
5,1,OSR,ET,0,0,0,0,5,1
5,1,OSR,AS,0,0,0,0,5,1
7.5,0.01,OSR,NS,-39.5288136449959,11.0536451708985,-50.5824588158944,-28.4751684740974,5,1
7.5,0.01,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.01,OSR,AS,0,0,0,0,5,1
7.5,0.1,OSR,NS,-36.3384559309541,10.7146856724643,-47.0531416034184,-25.6237702584898,5,1
7.5,0.1,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.1,OSR,AS,0,0,0,0,5,1
7.5,0.2,OSR,NS,-32.336103990811,10.2455063222299,-42.5816103130409,-22.0905976685812,5,1
7.5,0.2,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.2,OSR,AS,0,0,0,0,5,1
7.5,0.3,OSR,NS,-28.0069982986392,9.84495277489022,-37.8519510735294,-18.162045523749,5,1
7.5,0.3,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.3,OSR,AS,0,0,0,0,5,1
7.5,0.4,OSR,NS,-24.3969793295579,9.59766226145903,-33.994641591017,-14.7993170680989,5,1
7.5,0.4,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.4,OSR,AS,0,0,0,0,5,1
7.5,0.5,OSR,NS,-20.3925685777199,9.08035984523633,-29.4729284229562,-11.3122087324835,5,1
7.5,0.5,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.5,OSR,AS,0,0,0,0,5,1
7.5,0.6,OSR,NS,-15.6539641451958,8.84617565585902,-24.5001398010548,-6.80778848933675,5,1
7.5,0.6,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.6,OSR,AS,0,0,0,0,5,1
7.5,0.7,OSR,NS,-11.7981260193573,8.57486561350002,-20.3729916328574,-3.22326040585733,5,1
7.5,0.7,OSR,ET,51.6608554860473,5.26098769026802,0,0,5,1
7.5,0.7,OSR,AS,0,0,0,0,5,1
7.5,0.8,OSR,NS,-7.56638997546261,8.40759172616662,-15.9739817016292,0,5,1
7.5,0.8,OSR,ET,-7.56638997546261,8.40759172616662,-15.9739817016292,0,5,1
7.5,0.8,OSR,AS,0,0,0,0,5,1
7.5,0.9,OSR,NS,-3.83074309778568,7.79881733295424,-11.6295604307399,0,5,1
7.5,0.9,OSR,ET,-3.83074309778568,7.79881733295424,-11.6295604307399,0,5,1
7.5,0.9,OSR,AS,0,0,0,0,5,1
7.5,1,OSR,NS,0,0,0,0,5,1
7.5,1,OSR,ET,0,0,0,0,5,1
7.5,1,OSR,AS,0,0,0,0,5,1
10,0.01,OSR,NS,-52.7169272723455,14.8234836606312,-67.5404109329767,-37.8934436117142,5,1
10,0.01,OSR,ET,0,0,0,0,5,1
10,0.01,OSR,AS,0,0,0,0,5,1
10,0.1,OSR,NS,-48.0949985682673,13.8478464769126,-61.9428450451799,-34.2471520913546,5,1
10,0.1,OSR,ET,0,0,0,0,5,1
10,0.1,OSR,AS,0,0,0,0,5,1
10,0.2,OSR,NS,-42.5740437583332,13.9398891130097,-56.5139328713429,-28.6341546453236,5,1
10,0.2,OSR,ET,0,0,0,0,5,1
10,0.2,OSR,AS,0,0,0,0,5,1
10,0.3,OSR,NS,-38.3415360300275,13.315048663256,-51.6565846932835,-25.0264873667715,5,1
10,0.3,OSR,ET,0,0,0,0,5,1
10,0.3,OSR,AS,0,0,0,0,5,1
10,0.4,OSR,NS,-31.9035591519794,12.4718491359391,-44.3754082879184,-19.4317100160403,5,1
10,0.4,OSR,ET,0,0,0,0,5,1
10,0.4,OSR,AS,0,0,0,0,5,1
10,0.5,OSR,NS,-26.3450960127599,12.304789582641,-38.6498855954009,-14.0403064301189,5,1
10,0.5,OSR,ET,0,0,0,0,5,1
10,0.5,OSR,AS,0,0,0,0,5,1
10,0.6,OSR,NS,-21.9498636458024,11.8492033153227,-33.7990669611251,-10.1006603304797,5,1
10,0.6,OSR,ET,0,0,0,0,5,1
10,0.6,OSR,AS,0,0,0,0,5,1
10,0.7,OSR,NS,-15.9156308666041,11.4087161267409,-27.324346993345,-4.50691473986329,5,1
10,0.7,OSR,ET,0,0,0,0,5,1
10,0.7,OSR,AS,0,0,0,0,5,1
10,0.8,OSR,NS,-10.7817111120936,10.8550210439153,-21.6367321560089,0,5,1
10,0.8,OSR,ET,0,0,0,0,5,1
10,0.8,OSR,AS,0,0,0,0,5,1
10,0.9,OSR,NS,-5.72683255859608,10.3818571887009,-16.108689747297,0,5,1
10,0.9,OSR,ET,0,0,0,0,5,1
10,0.9,OSR,AS,0,0,0,0,5,1
10,1,OSR,NS,0,0,0,0,5,1
10,1,OSR,ET,0,0,0,0,5,1
10,1,OSR,AS,0,0,0,0,5,1
5,0.01,OSR,NS,-26.7270267065399,7.27412546275419,-34.0011521692941,-19.4529012437857,5,1.5
5,0.01,OSR,ET,-26.7270267065399,7.27412546275419,-34.0011521692941,-19.4529012437857,5,1.5
5,0.01,OSR,AS,0,0,0,0,5,1.5
5,0.1,OSR,NS,-24.6769310457112,6.95480883125754,-31.6317398769687,-17.7221222144536,5,1.5
5,0.1,OSR,ET,-24.6769310457112,6.95480883125754,-31.6317398769687,-17.7221222144536,5,1.5
5,0.1,OSR,AS,0,0,0,0,5,1.5
5,0.2,OSR,NS,-21.5802410837692,6.65407382244708,-28.2343149062163,-14.9261672613221,5,1.5
5,0.2,OSR,ET,-21.5802410837692,6.65407382244708,-28.2343149062163,-14.9261672613221,5,1.5
5,0.2,OSR,AS,0,0,0,0,5,1.5
5,0.3,OSR,NS,-19.1227331941285,6.64316665015872,-25.7658998442872,-12.4795665439698,5,1.5
5,0.3,OSR,ET,-19.1227331941285,6.64316665015872,-25.7658998442872,-12.4795665439698,5,1.5
5,0.3,OSR,AS,0,0,0,0,5,1.5
5,0.4,OSR,NS,-16.2545358494974,6.46480275954724,-22.7193386090447,-9.78973308995019,5,1.5
5,0.4,OSR,ET,-16.2545358494974,6.46480275954724,-22.7193386090447,-9.78973308995019,5,1.5
5,0.4,OSR,AS,0,0,0,0,5,1.5
5,0.5,OSR,NS,-13.5299517164924,6.06426114742015,-19.5942128639125,-7.46569056907223,5,1.5
5,0.5,OSR,ET,-13.5299517164924,6.06426114742015,-19.5942128639125,-7.46569056907223,5,1.5
5,0.5,OSR,AS,0,0,0,0,5,1.5
5,0.6,OSR,NS,-11.0172205020472,5.7808388400861,-16.7980593421333,-5.23638166196106,5,1.5
5,0.6,OSR,ET,-11.0172205020472,5.7808388400861,-16.7980593421333,-5.23638166196106,5,1.5
5,0.6,OSR,AS,0,0,0,0,5,1.5
5,0.7,OSR,NS,-8.37316325452151,5.90839228332474,-14.2815555378463,-2.46477097119678,5,1.5
5,0.7,OSR,ET,-8.37316325452151,5.90839228332474,-14.2815555378463,-2.46477097119678,5,1.5
5,0.7,OSR,AS,0,0,0,0,5,1.5
5,0.8,OSR,NS,-5.48755305841329,5.5436570302106,-11.0312100886239,0,5,1.5
5,0.8,OSR,ET,-5.48755305841329,5.5436570302106,-11.0312100886239,0,5,1.5
5,0.8,OSR,AS,0,0,0,0,5,1.5
5,0.9,OSR,NS,-2.61886502847015,5.4107222771972,-8.02958730566735,0,5,1.5
5,0.9,OSR,ET,-2.61886502847015,5.4107222771972,-8.02958730566735,0,5,1.5
5,0.9,OSR,AS,0,0,0,0,5,1.5
5,1,OSR,NS,0,0,0,0,5,1.5
5,1,OSR,ET,0,0,0,0,5,1.5
5,1,OSR,AS,0,0,0,0,5,1.5
7.5,0.01,OSR,NS,-39.3232792686575,11.0134091491601,-50.3366884178176,-28.3098701194974,5,1.5
7.5,0.01,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.01,OSR,AS,0,0,0,0,5,1.5
7.5,0.1,OSR,NS,-35.2061282182561,10.7164998484932,-45.9226280667493,-24.4896283697629,5,1.5
7.5,0.1,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.1,OSR,AS,0,0,0,0,5,1.5
7.5,0.2,OSR,NS,-32.3583674638399,10.0383393445263,-42.3967068083661,-22.3200281193136,5,1.5
7.5,0.2,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.2,OSR,AS,0,0,0,0,5,1.5
7.5,0.3,OSR,NS,-27.8039249542111,10.2721553566891,-38.0760803109003,-17.531769597522,5,1.5
7.5,0.3,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.3,OSR,AS,0,0,0,0,5,1.5
7.5,0.4,OSR,NS,-23.8165784216443,9.49605953937686,-33.3126379610211,-14.3205188822674,5,1.5
7.5,0.4,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.4,OSR,AS,0,0,0,0,5,1.5
7.5,0.5,OSR,NS,-19.5979875370554,9.32082906475656,-28.918816601812,-10.2771584722989,5,1.5
7.5,0.5,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.5,OSR,AS,0,0,0,0,5,1.5
7.5,0.6,OSR,NS,-15.6290879927018,8.94594437406127,-24.5750323667631,-6.68314361864051,5,1.5
7.5,0.6,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.6,OSR,AS,0,0,0,0,5,1.5
7.5,0.7,OSR,NS,-11.9025453167537,8.86269146755362,-20.7652367843073,-3.03985384920008,5,1.5
7.5,0.7,OSR,ET,51.8483083861222,5.23816699716991,0,0,5,1.5
7.5,0.7,OSR,AS,0,0,0,0,5,1.5
7.5,0.8,OSR,NS,-7.45967711402894,8.25767047809535,-15.7173475921243,0,5,1.5
7.5,0.8,OSR,ET,-7.45967711402894,8.25767047809535,-15.7173475921243,0,5,1.5
