PlotData_CLPH_Threshold5_Insecticide204.Density,PlotData_CLPH_Threshold5_Insecticide204.NE,PlotData_CLPH_Threshold5_Insecticide204.Type,PlotData_CLPH_Threshold5_Insecticide204.Means,PlotData_CLPH_Threshold5_Insecticide204.SD,PlotData_CLPH_Threshold5_Insecticide204.Ymin,PlotData_CLPH_Threshold5_Insecticide204.Ymax,PlotData_CLPH_Threshold5_Insecticide204.Threshold,PlotData_CLPH_Threshold5_Insecticide204.Insecticide,PlotData_CLPH_Percent_Threshold5_Insecticide204.Density,PlotData_CLPH_Percent_Threshold5_Insecticide204.NE,PlotData_CLPH_Percent_Threshold5_Insecticide204.Type,PlotData_CLPH_Percent_Threshold5_Insecticide204.Means,PlotData_CLPH_Percent_Threshold5_Insecticide204.SD,PlotData_CLPH_Percent_Threshold5_Insecticide204.Ymin,PlotData_CLPH_Percent_Threshold5_Insecticide204.Ymax,PlotData_CLPH_Percent_Threshold5_Insecticide204.Threshold,PlotData_CLPH_Percent_Threshold5_Insecticide204.Insecticide,PlotData_LPH_Threshold5_Insecticide204.Density,PlotData_LPH_Threshold5_Insecticide204.NE,PlotData_LPH_Threshold5_Insecticide204.Type,PlotData_LPH_Threshold5_Insecticide204.Means,PlotData_LPH_Threshold5_Insecticide204.SD,PlotData_LPH_Threshold5_Insecticide204.Ymin,PlotData_LPH_Threshold5_Insecticide204.Ymax,PlotData_LPH_Threshold5_Insecticide204.Threshold,PlotData_LPH_Threshold5_Insecticide204.Insecticide,PlotData_YL_Threshold5_Insecticide204.Density,PlotData_YL_Threshold5_Insecticide204.NE,PlotData_YL_Threshold5_Insecticide204.Type,PlotData_YL_Threshold5_Insecticide204.Means,PlotData_YL_Threshold5_Insecticide204.SD,PlotData_YL_Threshold5_Insecticide204.Ymin,PlotData_YL_Threshold5_Insecticide204.Ymax,PlotData_YL_Threshold5_Insecticide204.Threshold,PlotData_YL_Threshold5_Insecticide204.Insecticide,Crop
5,0.6,NS,-105.133685513565,53.5741179779506,-158.707803491516,-51.5595675356145,5,203.923835125448,5,0.6,NS,-67.4536530968821,38.5500634698827,-106.003716566765,-28.9035896269994,5,203.923835125448,5,0.6,NS,176.9152622699,38.3910523737164,138.524209896183,215.306314643616,5,203.923835125448,5,0.6,NS,16.0815714243452,3.48972262085864,12.5918488034865,19.5712940452038,5,203.923835125448,Barley
5,0.6,ET,-105.133685513565,53.5741179779506,-158.707803491516,-51.5595675356145,5,203.923835125448,5,0.6,ET,-67.4536530968821,38.5500634698827,-106.003716566765,-28.9035896269994,5,203.923835125448,5,0.6,ET,176.9152622699,38.3910523737164,138.524209896183,215.306314643616,5,203.923835125448,5,0.6,ET,16.0815714243452,3.48972262085864,12.5918488034865,19.5712940452038,5,203.923835125448,Barley
5,0.6,AS,0,0,0,0,5,203.923835125448,5,0.6,AS,0,0,0,0,5,203.923835125448,5,0.6,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,5,0.6,AS,0,,0,0,5,203.923835125448,Barley
5,0.7,NS,-85.8753103367984,45.2476308124686,-131.122941149267,-40.6276795243297,5,203.923835125448,5,0.7,NS,-65.7097908923277,39.8464208073564,-105.556211699684,-25.8633700849713,5,203.923835125448,5,0.7,NS,157.656887093133,46.8225032397637,110.834383853369,204.479390332897,5,203.923835125448,5,0.7,NS,14.3309928590675,4.25613947601145,10.074853383056,18.5871323350789,5,203.923835125448,Barley
5,0.7,ET,-85.8753103367984,45.2476308124686,-131.122941149267,-40.6276795243297,5,203.923835125448,5,0.7,ET,-65.7097908923277,39.8464208073564,-105.556211699684,-25.8633700849713,5,203.923835125448,5,0.7,ET,157.656887093133,46.8225032397637,110.834383853369,204.479390332897,5,203.923835125448,5,0.7,ET,14.3309928590675,4.25613947601145,10.074853383056,18.5871323350789,5,203.923835125448,Barley
5,0.7,AS,0,0,0,0,5,203.923835125448,5,0.7,AS,0,0,0,0,5,203.923835125448,5,0.7,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,5,0.7,AS,0,,0,0,5,203.923835125448,Barley
5,0.8,NS,-64.5330909976618,35.6118779829905,-100.144968980652,-28.9212130146713,5,203.923835125448,5,0.8,NS,-63.4372905638209,41.457596661448,-104.894887225269,-21.9796939023729,5,203.923835125448,5,0.8,NS,136.314667753996,56.5582442690206,79.7564234849759,192.872912023017,5,203.923835125448,5,0.8,NS,12.3909912438258,5.14111731749792,7.24987392632783,17.5321085613237,5,203.923835125448,Barley
5,0.8,ET,-64.5330909976618,35.6118779829905,-100.144968980652,-28.9212130146713,5,203.923835125448,5,0.8,ET,-63.4372905638209,41.457596661448,-104.894887225269,-21.9796939023729,5,203.923835125448,5,0.8,ET,136.314667753996,56.5582442690206,79.7564234849759,192.872912023017,5,203.923835125448,5,0.8,ET,12.3909912438258,5.14111731749792,7.24987392632783,17.5321085613237,5,203.923835125448,Barley
5,0.8,AS,0,0,0,0,5,203.923835125448,5,0.8,AS,0,0,0,0,5,203.923835125448,5,0.8,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,5,0.8,AS,0,,0,0,5,203.923835125448,Barley
5,0.9,NS,-39.5528518804829,23.5297229334335,-63.0825748139164,-16.0231289470495,5,203.923835125448,5,0.9,NS,-60.0812562659805,43.594331661472,-103.675587927452,-16.4869246045085,5,203.923835125448,5,0.9,NS,111.334428636818,68.694248882379,42.6401797544387,180.028677519197,5,203.923835125448,5,0.9,NS,10.1202912595425,6.24428071368056,3.87601054586198,16.3645719732231,5,203.923835125448,Barley
5,0.9,ET,-39.5528518804829,23.5297229334335,-63.0825748139164,-16.0231289470495,5,203.923835125448,5,0.9,ET,-60.0812562659805,43.594331661472,-103.675587927452,-16.4869246045085,5,203.923835125448,5,0.9,ET,111.334428636818,68.694248882379,42.6401797544387,180.028677519197,5,203.923835125448,5,0.9,ET,10.1202912595425,6.24428071368056,3.87601054586198,16.3645719732231,5,203.923835125448,Barley
5,0.9,AS,0,0,0,0,5,203.923835125448,5,0.9,AS,0,0,0,0,5,203.923835125448,5,0.9,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,5,0.9,AS,0,,0,0,5,203.923835125448,Barley
5,1,NS,0,0,0,0,5,203.923835125448,5,1,NS,0,0,0,0,5,203.923835125448,5,1,NS,71.7815767563347,91.4508580498856,0,163.23243480622,5,203.923835125448,5,1,NS,6.52493433153986,8.31286221156997,0,14.8377965431098,5,203.923835125448,Barley
5,1,ET,0,0,0,0,5,203.923835125448,5,1,ET,0,0,0,0,5,203.923835125448,5,1,ET,71.7815767563347,91.4508580498856,0,163.23243480622,5,203.923835125448,5,1,ET,6.52493433153986,8.31286221156997,0,14.8377965431098,5,203.923835125448,Barley
5,1,AS,0,0,0,0,5,203.923835125448,5,1,AS,0,0,0,0,5,203.923835125448,5,1,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,5,1,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.01,NS,-258.458382423078,118.541223766699,-376.999606189777,-139.917158656379,5,203.923835125448,7.5,0.01,NS,-73.5428877603038,33.7820734270559,-107.32496118736,-39.7608143332478,5,203.923835125448,7.5,0.01,NS,351.757230578508,0.704653956763384,351.052576621745,352.461884535271,5,203.923835125448,7.5,0.01,NS,31.9745472646034,0.0640521079378449,31.9104951566656,32.0385993725413,5,203.923835125448,Barley
7.5,0.01,ET,-117.4622280216,95.5986020271415,-213.060830048741,-21.8636259944581,5,203.923835125448,7.5,0.01,ET,-59.1703445123959,50.0891067754893,-109.259451287885,-9.08123773690662,5,203.923835125448,7.5,0.01,ET,195.411142351623,0,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.01,ET,0,0,0,0,5,203.923835125448,Barley
7.5,0.01,AS,0,0,0,0,5,203.923835125448,7.5,0.01,AS,0,0,0,0,5,203.923835125448,7.5,0.01,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.01,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.1,NS,-241.838067159143,112.143513586525,-353.981580745668,-129.694553572618,5,203.923835125448,7.5,0.1,NS,-72.8850377604283,34.3337140681233,-107.218751828552,-38.551323692305,5,203.923835125448,7.5,0.1,NS,335.136915314573,7.18695966084251,327.949955653731,342.323874975416,5,203.923835125448,7.5,0.1,NS,30.4637819239654,0.653285499846476,29.8104964241189,31.1170674238119,5,203.923835125448,Barley
7.5,0.1,ET,-117.4622280216,95.5986020271415,-213.060830048741,-21.8636259944581,5,203.923835125448,7.5,0.1,ET,-59.1703445123959,50.0891067754893,-109.259451287885,-9.08123773690662,5,203.923835125448,7.5,0.1,ET,195.411142351623,0,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.1,ET,0,0,0,0,5,203.923835125448,Barley
7.5,0.1,AS,0,0,0,0,5,203.923835125448,7.5,0.1,AS,0,0,0,0,5,203.923835125448,7.5,0.1,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.1,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.2,NS,-222.749399135982,104.711834839628,-327.46123397561,-118.037564296353,5,203.923835125448,7.5,0.2,NS,-72.0780137621551,35.0034153857009,-107.081429147856,-37.0745983764543,5,203.923835125448,7.5,0.2,NS,316.048247291412,14.719046423516,301.329200867896,330.767293714928,5,203.923835125448,7.5,0.2,NS,28.7286446880948,1.33794360586355,27.3907010822312,30.0665882939583,5,203.923835125448,Barley
7.5,0.2,ET,-117.4622280216,95.5986020271415,-213.060830048741,-21.8636259944581,5,203.923835125448,7.5,0.2,ET,-59.1703445123959,50.0891067754893,-109.259451287885,-9.08123773690662,5,203.923835125448,7.5,0.2,ET,195.411142351623,0,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.2,ET,0,0,0,0,5,203.923835125448,Barley
7.5,0.2,AS,0,0,0,0,5,203.923835125448,7.5,0.2,AS,0,0,0,0,5,203.923835125448,7.5,0.2,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.2,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.3,NS,-202.902902111553,96.8782882192961,-299.781190330849,-106.024613892257,5,203.923835125448,7.5,0.3,NS,-71.1731207918449,35.7452900669589,-106.918410858804,-35.427830724886,5,203.923835125448,7.5,0.3,NS,296.201750266983,22.6604450777908,273.541305189192,318.862195344774,5,203.923835125448,7.5,0.3,NS,26.924619650521,2.05980877647536,24.8648108740456,28.9844284269963,5,203.923835125448,Barley
7.5,0.3,ET,-117.4622280216,95.5986020271415,-213.060830048741,-21.8636259944581,5,203.923835125448,7.5,0.3,ET,-59.1703445123959,50.0891067754893,-109.259451287885,-9.08123773690662,5,203.923835125448,7.5,0.3,ET,195.411142351623,0,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.3,ET,0,0,0,0,5,203.923835125448,Barley
7.5,0.3,AS,0,0,0,0,5,203.923835125448,7.5,0.3,AS,0,0,0,0,5,203.923835125448,7.5,0.3,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.3,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.4,NS,-182.156734024141,88.5563637620131,-270.713097786154,-93.6003702621283,5,203.923835125448,7.5,0.4,NS,-70.1448534430417,36.5768524698345,-106.721705912876,-33.5680009732072,5,203.923835125448,7.5,0.4,NS,275.455582179571,31.0983596140467,244.357222565525,306.553941793618,5,203.923835125448,7.5,0.4,NS,25.0388132445169,2.82680793314629,22.2120053113706,27.8656211776632,5,203.923835125448,Barley
7.5,0.4,ET,-155.482346126468,122.249089070724,-277.731435197192,-33.2332570557441,5,203.923835125448,7.5,0.4,ET,-60.2195508895836,50.2240646477535,-110.443615537337,-9.99548624183005,5,203.923835125448,7.5,0.4,ET,233.431260456492,30.7719248038213,202.65933565267,264.203185260313,5,203.923835125448,7.5,0.4,ET,14.8242175869453,11.1272985687102,3.69691901823505,25.9515161556555,5,203.923835125448,Barley
7.5,0.4,AS,0,0,0,0,5,203.923835125448,7.5,0.4,AS,0,0,0,0,5,203.923835125448,7.5,0.4,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.4,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.5,NS,-160.313524015608,79.6226553867057,-239.936179402314,-80.6908686289025,5,203.923835125448,7.5,0.5,NS,-68.9559111587284,37.5231719213352,-106.479083080064,-31.4327392373932,5,203.923835125448,7.5,0.5,NS,253.612372171038,40.1566732028143,213.455698968224,293.769045373852,5,203.923835125448,7.5,0.5,NS,23.0532842979034,3.65020216174283,19.4030821361606,26.7034864596462,5,203.923835125448,Barley
7.5,0.5,ET,-142.412955637618,106.436540000095,-248.849495637713,-35.9764156375232,5,203.923835125448,7.5,0.5,ET,-61.4946433455658,49.3136954829015,-110.808338828467,-12.1809478626643,5,203.923835125448,7.5,0.5,ET,220.361869967642,26.1083843029228,194.253485664719,246.470254270565,5,203.923835125448,7.5,0.5,ET,14.9506711312107,9.50815644210444,5.44251468910628,24.4588275733152,5,203.923835125448,Barley
7.5,0.5,AS,0,0,0,0,5,203.923835125448,7.5,0.5,AS,0,0,0,0,5,203.923835125448,7.5,0.5,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.5,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.6,NS,-137.082210519327,69.8899205823827,-206.97213110171,-67.1922899369447,5,203.923835125448,7.5,0.6,NS,-67.5481815142936,38.6221879079618,-106.170369422255,-28.9259936063318,5,203.923835125448,7.5,0.6,NS,230.381058674758,50.0223378812694,180.358720793488,280.403396556027,5,203.923835125448,7.5,0.6,NS,20.9415750930129,4.54698555207592,16.3945895409369,25.4885606450888,5,203.923835125448,Barley
7.5,0.6,ET,-125.654046905757,89.4225307656121,-215.076577671369,-36.2315161401449,5,203.923835125448,7.5,0.6,ET,-62.4484356118214,47.6546638951788,-110.103099507,-14.7937717166426,5,203.923835125448,7.5,0.6,ET,203.602961235781,27.9005476447866,175.702413590994,231.503508880567,5,203.923835125448,7.5,0.6,ET,14.4575425190747,8.04776735124429,6.40977516783039,22.505309870319,5,203.923835125448,Barley
7.5,0.6,AS,0,0,0,0,5,203.923835125448,7.5,0.6,AS,0,0,0,0,5,203.923835125448,7.5,0.6,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.6,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.7,NS,-111.995975386113,59.0476421848659,-171.043617570978,-52.9483332012467,5,203.923835125448,7.5,0.7,NS,-65.8224352246433,39.9359181209344,-105.758353345578,-25.8865171037089,5,203.923835125448,7.5,0.7,NS,205.294823541542,61.00311981802,144.291703723522,266.297943359562,5,203.923835125448,7.5,0.7,NS,18.6612515338074,5.54513427793068,13.1161172558768,24.2063858117381,5,203.923835125448,Barley
7.5,0.7,ET,-104.184915180153,73.5586300899854,-177.743545270138,-30.6262850901676,5,203.923835125448,7.5,0.7,ET,-62.1691569006965,46.7521637411346,-108.921320641831,-15.4169931595619,5,203.923835125448,7.5,0.7,ET,182.133829510176,34.4545185994305,147.679310910746,216.588348109607,5,203.923835125448,7.5,0.7,ET,13.021132746053,6.9699155070614,6.05121723899164,19.9910482531144,5,203.923835125448,Barley
7.5,0.7,AS,0,0,0,0,5,203.923835125448,7.5,0.7,AS,0,0,0,0,5,203.923835125448,7.5,0.7,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.7,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.8,NS,-84.1991675054256,46.5029438391224,-130.702111344548,-37.6962236663032,5,203.923835125448,7.5,0.8,NS,-63.5822932912508,41.5777131394795,-105.16000643073,-22.0045801517713,5,203.923835125448,7.5,0.8,NS,177.498015660856,73.6804663346772,103.817549326178,251.178481995533,5,203.923835125448,7.5,0.8,NS,16.1345343947313,6.697502297832,9.43703209689931,22.8320366925633,5,203.923835125448,Barley
7.5,0.8,ET,-80.2342974715318,54.8268817491137,-135.061179220646,-25.4074157224181,5,203.923835125448,7.5,0.8,ET,-61.6870358364645,45.3057544348447,-106.992790271309,-16.3812814016198,5,203.923835125448,7.5,0.8,ET,158.183211801555,47.5493747685257,110.633837033029,205.732586570081,5,203.923835125448,7.5,0.8,ET,11.5012560290076,6.29450657610837,5.20674945289918,17.7957626051159,5,203.923835125448,Barley
7.5,0.8,AS,0,0,0,0,5,203.923835125448,7.5,0.8,AS,0,0,0,0,5,203.923835125448,7.5,0.8,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.8,AS,0,,0,0,5,203.923835125448,Barley
7.5,0.9,NS,-51.6694731309242,30.7768066900362,-82.4462798209604,-20.892666440888,5,203.923835125448,7.5,0.9,NS,-60.3065824431257,43.7893055306706,-104.095887973796,-16.5172769124551,5,203.923835125448,7.5,0.9,NS,144.968321286354,89.4803911019087,55.4879301844456,234.448712388263,5,203.923835125448,7.5,0.9,NS,13.1775942443325,8.13371512594766,5.04387911838488,21.3113093702802,5,203.923835125448,Barley
7.5,0.9,ET,-49.7320005044033,35.5762296712233,-85.3082301756267,-14.15577083318,5,203.923835125448,7.5,0.9,ET,-59.3468767482508,45.6674203185409,-105.014297066792,-13.6794564297099,5,203.923835125448,7.5,0.9,ET,127.680914834427,63.7685329633839,63.912381871043,191.449447797811,5,203.923835125448,7.5,0.9,ET,9.03057275764456,6.24040070605246,2.7901720515921,15.270973463697,5,203.923835125448,Barley
7.5,0.9,AS,0,0,0,0,5,203.923835125448,7.5,0.9,AS,0,0,0,0,5,203.923835125448,7.5,0.9,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,0.9,AS,0,,0,0,5,203.923835125448,Barley
7.5,1,NS,0,0,0,0,5,203.923835125448,7.5,1,NS,0,0,0,0,5,203.923835125448,7.5,1,NS,93.2988481554301,119.236792823959,0,212.535640979389,5,203.923835125448,7.5,1,NS,8.48083881241853,10.8385793334664,0,19.319418145885,5,203.923835125448,Barley
7.5,1,ET,0,0,0,0,5,203.923835125448,7.5,1,ET,0,0,0,0,5,203.923835125448,7.5,1,ET,77.9489143300235,95.5986020271407,0,173.547516357164,5,203.923835125448,7.5,1,ET,4.82966299954699,7.77946441855755,0,12.6091274181045,5,203.923835125448,Barley
7.5,1,AS,0,0,0,0,5,203.923835125448,7.5,1,AS,0,0,0,0,5,203.923835125448,7.5,1,AS,195.411142351623,195.411142351623,195.411142351623,195.411142351623,5,203.923835125448,7.5,1,AS,0,,0,0,5,203.923835125448,Barley
10,0.01,NS,-311.951877782292,143.085521047421,-455.037398829713,-168.866356734871,5,203.923835125448,10,0.01,NS,-73.5766254011541,33.7999336571667,-107.376559058321,-39.7766917439874,5,203.923835125448,10,0.01,NS,424.366298078451,0.850671936770675,423.51562614168,425.216970015222,5,203.923835125448,10,0.01,NS,38.5746030988571,0.0773246663410467,38.497278432516,38.6519277651981,5,203.923835125448,Barley
10,0.01,ET,-114.964634466276,96.1935906170485,-211.158225083325,-18.7710438492278,5,203.923835125448,10,0.01,ET,-58.1246015165265,50.0932070600457,-108.217808576572,-8.03139445648075,5,203.923835125448,10,0.01,ET,195.411142351623,0,195.411142351623,195.411142351623,5,203.923835125448,10,0.01,ET,0,0,0,0,5,203.923835125448,Barley
